ID,ANIMAL_ID,TAG_TYPE,TAG_MANUFACTURER,TAG_MODEL,TAG_SERIAL_NUMBER,TAG_ID_CODE,TAG_CODE_SPACE,TAG_IMPLANT_TYPE,TAG_ACTIVATION_DATE,EST_TAG_LIFE,TAGGER,TAG_OWNER_PI,TAG_OWNER_ORGANIZATION,COMMON_NAME_E,SCIENTIFIC_NAME,CAPTURE_LOCATION,CAPTURE_LATITUDE,CAPTURE_LONGITUDE,WILD_OR_HATCHERY,STOCK,LENGTH (m),WEIGHT (kg),LENGTH_TYPE,AGE,SEX,DNA_SAMPLE_TAKEN,TREATMENT_TYPE,RELEASE_GROUP,RELEASE_LOCATION,RELEASE_LATITUDE,RELEASE_LONGITUDE,UTC_RELEASE_DATE_TIME,CAPTURE_DEPTH,TEMPERATURE_CHANGE,HOLDING_TEMPERATURE,SURGERY_LOCATION,DATE_OF_SURGERY,SURGERY_LATITUDE,SURGERY_LONGITUDE,SEDATIVE,SEDATIVE_CONCENTRATION,ANAESTHETIC,BUFFER,ANAESTHETIC_CONCENTRATION,BUFFER_CONCENTRATION_IN_ANAESTHETIC,ANESTHETIC_CONCENTRATION_IN_RECIRCULATION,BUFFER_CONCENTRATION_IN_RECIRCULATION,DISSOLVED_OXYGEN (ppm),COMMENTS,GLATOS_STUDY,GLATOS_EXTERNAL_TAG_ID1,GLATOS_EXTERNAL_TAG_ID2
152,,,,,,32093,A69-9001-32093,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
153,,,,,,32094,A69-9001-32094,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
154,,,,,,32095,A69-9001-32095,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
155,,,,,,32096,A69-9001-32096,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
156,,,,,,32097,A69-9001-32097,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
157,,,,,,32098,A69-9001-32098,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
158,,,,,,32099,A69-9001-32099,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
159,,,,,,32100,A69-9001-32100,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
160,,,,,,32101,A69-9001-32101,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
161,,,,,,32102,A69-9001-32102,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
162,,,,,,32103,A69-9001-32103,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
163,,,,,,32104,A69-9001-32104,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
164,,,,,,32105,A69-9001-32105,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
165,,,,,,32106,A69-9001-32106,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
166,,,,,,32107,A69-9001-32107,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
167,,,,,,32108,A69-9001-32108,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
168,,,,,,32109,A69-9001-32109,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
169,,,,,,32110,A69-9001-32110,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
170,,,,,,32111,A69-9001-32111,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
171,,,,,,32112,A69-9001-32112,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
172,,,,,,32113,A69-9001-32113,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
173,,,,,,32114,A69-9001-32114,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
174,,,,,,32115,A69-9001-32115,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
175,,,,,,32116,A69-9001-32116,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
176,,,,,,32117,A69-9001-32117,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
177,,,,,,32118,A69-9001-32118,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
178,,,,,,32119,A69-9001-32119,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
179,,,,,,32120,A69-9001-32120,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
180,,,,,,32121,A69-9001-32121,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
181,,,,,,32122,A69-9001-32122,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
182,,,,,,32123,A69-9001-32123,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
183,,,,,,32124,A69-9001-32124,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
184,,,,,,32125,A69-9001-32125,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
185,,,,,,32126,A69-9001-32126,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
186,,,,,,32127,A69-9001-32127,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
187,,,,,,32128,A69-9001-32128,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
188,,,,,,32129,A69-9001-32129,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
189,,,,,,32130,A69-9001-32130,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
190,,,,,,32131,A69-9001-32131,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
191,,,,,,32132,A69-9001-32132,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
192,,,,,,32133,A69-9001-32133,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
193,,,,,,32134,A69-9001-32134,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
194,,,,,,32135,A69-9001-32135,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
195,,,,,,32136,A69-9001-32136,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
196,,,,,,32137,A69-9001-32137,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
197,,,,,,32138,A69-9001-32138,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
198,,,,,,32139,A69-9001-32139,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
199,,,,,,32140,A69-9001-32140,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
200,,,,,,32141,A69-9001-32141,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
201,,,,,,32142,A69-9001-32142,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
202,,,,,,32143,A69-9001-32143,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
203,,,,,,32144,A69-9001-32144,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
204,,,,,,32145,A69-9001-32145,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
205,,,,,,32146,A69-9001-32146,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
206,,,,,,32147,A69-9001-32147,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
207,,,,,,32148,A69-9001-32148,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
208,,,,,,32149,A69-9001-32149,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
209,,,,,,32150,A69-9001-32150,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
210,,,,,,32151,A69-9001-32151,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
211,,,,,,32152,A69-9001-32152,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
212,,,,,,32153,A69-9001-32153,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
213,,,,,,32154,A69-9001-32154,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
214,,,,,,32155,A69-9001-32155,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
215,,,,,,32156,A69-9001-32156,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
216,,,,,,32157,A69-9001-32157,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
217,,,,,,32158,A69-9001-32158,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HECWL,,
218,,,,,,32159,A69-9001-32159,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
219,,,,,,32160,A69-9001-32160,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
220,,,,,,32161,A69-9001-32161,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HECWL,,
221,,,,,,32162,A69-9001-32162,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
222,,,,,,32163,A69-9001-32163,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
223,,,,,,32164,A69-9001-32164,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
224,,,,,,32165,A69-9001-32165,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
225,,,,,,32166,A69-9001-32166,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
226,,,,,,32167,A69-9001-32167,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
227,,,,,,32168,A69-9001-32168,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
228,,,,,,32169,A69-9001-32169,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
229,,,,,,32170,A69-9001-32170,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
230,,,,,,32171,A69-9001-32171,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
231,,,,,,32172,A69-9001-32172,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
232,,,,,,32173,A69-9001-32173,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
233,,,,,,32174,A69-9001-32174,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
234,,,,,,32175,A69-9001-32175,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
235,,,,,,32176,A69-9001-32176,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
236,,,,,,32177,A69-9001-32177,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
237,,,,,,32178,A69-9001-32178,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
238,,,,,,32179,A69-9001-32179,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
239,,,,,,32180,A69-9001-32180,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
240,,,,,,32181,A69-9001-32181,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
241,,,,,,32182,A69-9001-32182,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
242,,,,,,32183,A69-9001-32183,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
243,,,,,,32184,A69-9001-32184,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
244,,,,,,32185,A69-9001-32185,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
245,,,,,,32186,A69-9001-32186,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
246,,,,,,32187,A69-9001-32187,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
247,,,,,,32188,A69-9001-32188,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
248,,,,,,32189,A69-9001-32189,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
249,,,,,,32190,A69-9001-32190,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
250,,,,,,32191,A69-9001-32191,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
251,,,,,,32192,A69-9001-32192,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
252,,,,,,32193,A69-9001-32193,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
253,,,,,,32194,A69-9001-32194,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
254,,,,,,32195,A69-9001-32195,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
255,,,,,,32196,A69-9001-32196,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
256,,,,,,32197,A69-9001-32197,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
257,,,,,,32198,A69-9001-32198,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
258,,,,,,32199,A69-9001-32199,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
259,,,,,,32200,A69-9001-32200,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
260,,,,,,32201,A69-9001-32201,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
261,,,,,,32202,A69-9001-32202,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
262,,,,,,32203,A69-9001-32203,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
263,,,,,,32204,A69-9001-32204,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
264,,,,,,32205,A69-9001-32205,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
265,,,,,,32206,A69-9001-32206,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
266,,,,,,32207,A69-9001-32207,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
267,,,,,,32208,A69-9001-32208,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
268,,,,,,32209,A69-9001-32209,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
269,,,,,,32210,A69-9001-32210,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
270,,,,,,32211,A69-9001-32211,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
271,,,,,,32212,A69-9001-32212,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
272,,,,,,32213,A69-9001-32213,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
273,,,,,,32214,A69-9001-32214,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
274,,,,,,32215,A69-9001-32215,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
275,,,,,,32216,A69-9001-32216,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
276,,,,,,32217,A69-9001-32217,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
277,,,,,,32218,A69-9001-32218,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
278,,,,,,32219,A69-9001-32219,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
279,,,,,,32220,A69-9001-32220,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
280,,,,,,32221,A69-9001-32221,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
281,,,,,,32222,A69-9001-32222,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
282,,,,,,32223,A69-9001-32223,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
283,,,,,,32224,A69-9001-32224,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
284,,,,,,32225,A69-9001-32225,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
285,,,,,,32226,A69-9001-32226,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
286,,,,,,32227,A69-9001-32227,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
287,,,,,,32228,A69-9001-32228,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
288,,,,,,32229,A69-9001-32229,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
289,,,,,,32230,A69-9001-32230,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
290,,,,,,32231,A69-9001-32231,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
291,,,,,,32232,A69-9001-32232,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
292,,,,,,32233,A69-9001-32233,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
293,,,,,,32234,A69-9001-32234,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
294,,,,,,32235,A69-9001-32235,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
295,,,,,,32236,A69-9001-32236,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
296,,,,,,32237,A69-9001-32237,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
297,,,,,,32238,A69-9001-32238,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
298,,,,,,32239,A69-9001-32239,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
299,,,,,,32240,A69-9001-32240,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
300,,,,,,32241,A69-9001-32241,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
301,,,,,,32242,A69-9001-32242,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
302,,,,,,32243,A69-9001-32243,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
