ID,ANIMAL_ID,TAG_TYPE,TAG_MANUFACTURER,TAG_MODEL,TAG_SERIAL_NUMBER,TAG_ID_CODE,TAG_CODE_SPACE,TAG_IMPLANT_TYPE,TAG_ACTIVATION_DATE,EST_TAG_LIFE,TAGGER,TAG_OWNER_PI,TAG_OWNER_ORGANIZATION,COMMON_NAME_E,SCIENTIFIC_NAME,CAPTURE_LOCATION,CAPTURE_LATITUDE,CAPTURE_LONGITUDE,WILD_OR_HATCHERY,STOCK,LENGTH (m),WEIGHT (kg),LENGTH_TYPE,AGE,SEX,DNA_SAMPLE_TAKEN,TREATMENT_TYPE,RELEASE_GROUP,RELEASE_LOCATION,RELEASE_LATITUDE,RELEASE_LONGITUDE,UTC_RELEASE_DATE_TIME,CAPTURE_DEPTH,TEMPERATURE_CHANGE,HOLDING_TEMPERATURE,SURGERY_LOCATION,DATE_OF_SURGERY,SURGERY_LATITUDE,SURGERY_LONGITUDE,SEDATIVE,SEDATIVE_CONCENTRATION,ANAESTHETIC,BUFFER,ANAESTHETIC_CONCENTRATION,BUFFER_CONCENTRATION_IN_ANAESTHETIC,ANESTHETIC_CONCENTRATION_IN_RECIRCULATION,BUFFER_CONCENTRATION_IN_RECIRCULATION,DISSOLVED_OXYGEN (ppm),COMMENTS,GLATOS_STUDY
315,,,,,,32256,A69-9001-32256,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
316,,,,,,32257,A69-9001-32257,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
317,,,,,,32258,A69-9001-32258,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
318,,,,,,32259,A69-9001-32259,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
319,,,,,,32260,A69-9001-32260,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
320,,,,,,32261,A69-9001-32261,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
321,,,,,,32262,A69-9001-32262,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
322,,,,,,32263,A69-9001-32263,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
323,,,,,,32264,A69-9001-32264,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
324,,,,,,32265,A69-9001-32265,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
325,,,,,,32266,A69-9001-32266,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
326,,,,,,32267,A69-9001-32267,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
327,,,,,,32268,A69-9001-32268,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
328,,,,,,32269,A69-9001-32269,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
329,,,,,,32270,A69-9001-32270,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
330,,,,,,32271,A69-9001-32271,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
331,,,,,,32272,A69-9001-32272,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
332,,,,,,32273,A69-9001-32273,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
333,,,,,,32274,A69-9001-32274,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
334,,,,,,32275,A69-9001-32275,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
335,,,,,,32276,A69-9001-32276,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
336,,,,,,32277,A69-9001-32277,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
337,,,,,,32278,A69-9001-32278,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
338,,,,,,32279,A69-9001-32279,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
339,,,,,,32280,A69-9001-32280,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
340,,,,,,32281,A69-9001-32281,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
341,,,,,,32282,A69-9001-32282,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
342,,,,,,32283,A69-9001-32283,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
343,,,,,,32284,A69-9001-32284,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
344,,,,,,32285,A69-9001-32285,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
345,,,,,,32286,A69-9001-32286,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
346,,,,,,32287,A69-9001-32287,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
347,,,,,,32288,A69-9001-32288,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
348,,,,,,32289,A69-9001-32289,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
349,,,,,,32290,A69-9001-32290,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
350,,,,,,32291,A69-9001-32291,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
351,,,,,,32292,A69-9001-32292,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
352,,,,,,32293,A69-9001-32293,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
353,,,,,,32294,A69-9001-32294,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
354,,,,,,32295,A69-9001-32295,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
355,,,,,,32296,A69-9001-32296,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
356,,,,,,32297,A69-9001-32297,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
357,,,,,,32298,A69-9001-32298,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
358,,,,,,32299,A69-9001-32299,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
359,,,,,,32300,A69-9001-32300,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
360,,,,,,32301,A69-9001-32301,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
361,,,,,,32302,A69-9001-32302,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
362,,,,,,32303,A69-9001-32303,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
363,,,,,,32304,A69-9001-32304,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
364,,,,,,32305,A69-9001-32305,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
365,,,,,,32306,A69-9001-32306,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
366,,,,,,32307,A69-9001-32307,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
367,,,,,,32308,A69-9001-32308,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
368,,,,,,32309,A69-9001-32309,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
369,,,,,,32310,A69-9001-32310,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
370,,,,,,32311,A69-9001-32311,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
371,,,,,,32312,A69-9001-32312,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
372,,,,,,32313,A69-9001-32313,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
373,,,,,,32314,A69-9001-32314,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
374,,,,,,32315,A69-9001-32315,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
375,,,,,,32316,A69-9001-32316,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
376,,,,,,32317,A69-9001-32317,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
377,,,,,,32318,A69-9001-32318,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
378,,,,,,32319,A69-9001-32319,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
379,,,,,,32320,A69-9001-32320,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
380,,,,,,32321,A69-9001-32321,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
381,,,,,,32322,A69-9001-32322,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
382,,,,,,32323,A69-9001-32323,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
383,,,,,,32324,A69-9001-32324,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
384,,,,,,32325,A69-9001-32325,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
385,,,,,,32326,A69-9001-32326,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
386,,,,,,32327,A69-9001-32327,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
387,,,,,,32328,A69-9001-32328,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
388,,,,,,32329,A69-9001-32329,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
389,,,,,,32330,A69-9001-32330,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
390,,,,,,32331,A69-9001-32331,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
391,,,,,,32332,A69-9001-32332,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
392,,,,,,32333,A69-9001-32333,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
393,,,,,,32334,A69-9001-32334,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
394,,,,,,32335,A69-9001-32335,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
395,,,,,,32336,A69-9001-32336,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
396,,,,,,32337,A69-9001-32337,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
397,,,,,,32338,A69-9001-32338,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
398,,,,,,32339,A69-9001-32339,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
399,,,,,,32340,A69-9001-32340,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HEC
400,,,,,,32341,A69-9001-32341,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
401,,,,,,16150,A69-9002-16150,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRM
402,,,,,,16151,A69-9002-16151,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
403,,,,,,16152,A69-9002-16152,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
404,,,,,,16153,A69-9002-16153,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
405,,,,,,16155,A69-9002-16155,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
406,,,,,,16157,A69-9002-16157,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
407,,,,,,16158,A69-9002-16158,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
408,,,,,,16159,A69-9002-16159,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRM
409,,,,,,16160,A69-9002-16160,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
410,,,,,,16161,A69-9002-16161,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
411,,,,,,16162,A69-9002-16162,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
412,,,,,,16163,A69-9002-16163,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
413,,,,,,16164,A69-9002-16164,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
414,,,,,,16165,A69-9002-16165,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
415,,,,,,16166,A69-9002-16166,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
416,,,,,,16167,A69-9002-16167,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
417,,,,,,16168,A69-9002-16168,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/13/2010,,,,,,,,,,,,,,,,,,DRM
418,,,,,,16169,A69-9002-16169,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
419,,,,,,16172,A69-9002-16172,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
420,,,,,,16174,A69-9002-16174,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
421,,,,,,16175,A69-9002-16175,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
422,,,,,,16176,A69-9002-16176,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
423,,,,,,16177,A69-9002-16177,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
424,,,,,,16178,A69-9002-16178,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
425,,,,,,16180,A69-9002-16180,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
426,,,,,,16181,A69-9002-16181,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
427,,,,,,16182,A69-9002-16182,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
428,,,,,,16183,A69-9002-16183,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
429,,,,,,16184,A69-9002-16184,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
430,,,,,,16185,A69-9002-16185,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
431,,,,,,16186,A69-9002-16186,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
432,,,,,,16187,A69-9002-16187,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
433,,,,,,16188,A69-9002-16188,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRM
434,,,,,,16189,A69-9002-16189,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
435,,,,,,16192,A69-9002-16192,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRM
436,,,,,,16194,A69-9002-16194,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRM
437,,,,,,16195,A69-9002-16195,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRM
438,,,,,,16196,A69-9002-16196,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRM
439,,,,,,16197,A69-9002-16197,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRM
440,,,,,,16198,A69-9002-16198,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRM
441,,,,,,32568,A69-9001-32568,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRM
442,,,,,,32569,A69-9001-32569,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
443,,,,,,32570,A69-9001-32570,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
444,,,,,,32571,A69-9001-32571,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
445,,,,,,32572,A69-9001-32572,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRM
446,,,,,,32573,A69-9001-32573,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
447,,,,,,32574,A69-9001-32574,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
448,,,,,,32575,A69-9001-32575,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRM
449,,,,,,32576,A69-9001-32576,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
450,,,,,,32577,A69-9001-32577,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
451,,,,,,32578,A69-9001-32578,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
452,,,,,,32579,A69-9001-32579,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
453,,,,,,32580,A69-9001-32580,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRM
454,,,,,,32581,A69-9001-32581,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRM
455,,,,,,32582,A69-9001-32582,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRM
456,,,,,,32583,A69-9001-32583,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRM
457,,,,,,32584,A69-9001-32584,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRM
458,,,,,,32585,A69-9001-32585,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRM
459,,,,,,32586,A69-9001-32586,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRM
460,,,,,,32587,A69-9001-32587,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRM
461,,,,,,32588,A69-9001-32588,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRM
462,,,,,,32589,A69-9001-32589,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRM
463,,,,,,32590,A69-9001-32590,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRM
464,,,,,,32591,A69-9001-32591,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRM
