ANIMAL_ID,TAG_TYPE,TAG_MANUFACTURER,TAG_MODEL,TAG_SERIAL_NUMBER,TAG_ID_CODE,TAG_CODE_SPACE,TAG_IMPLANT_TYPE,TAG_ACTIVATION_DATE,EST_TAG_LIFE,TAGGER,TAG_OWNER_PI,TAG_OWNER_ORGANIZATION,COMMON_NAME_E,SCIENTIFIC_NAME,CAPTURE_LOCATION,CAPTURE_LATITUDE,CAPTURE_LONGITUDE,WILD_OR_HATCHERY,STOCK,LENGTH,WEIGHT,LENGTH_TYPE,AGE,SEX,DNA_SAMPLE_TAKEN,TREATMENT_TYPE,RELEASE_GROUP,RELEASE_LOCATION,RELEASE_LATITUDE,RELEASE_LONGITUDE,UTC_RELEASE_DATE_TIME,GLATOS_RELEASE_DATE_TIME,GLATOS_TIMEZONE,CAPTURE_DEPTH,TEMPERATURE_CHANGE,HOLDING_TEMPERATURE,SURGERY_LOCATION,DATE_OF_SURGERY,SURGERY_LATITUDE,SURGERY_LONGITUDE,SEDATIVE,SEDATIVE_CONCENTRATION,ANAESTHETIC,BUFFER,ANAESTHETIC_CONCENTRATION,BUFFER_CONCENTRATION_IN_ANAESTHETIC,ANESTHETIC_CONCENTRATION_IN_RECIRCULATION,BUFFER_CONCENTRATION_IN_RECIRCULATION,DISSOLVED_OXYGEN,COMMENTS,GLATOS_PROJECT,GLATOS_EXTERNAL_TAG_ID1,GLATOS_EXTERNAL_TAG_ID2,GLATOS_TAG_RECOVERED,GLATOS_CAUGHT_DATE,GLATOS_REWARD,
,,Vemco,V9P-2H,,2461,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.57,0.217,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2462,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.52,0.235,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2467,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.53,0.262,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2468,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.54,0.283,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2469,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.5,0.253,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2470,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.5,0.239,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2536,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.52,0.294,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2535,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.51,0.27,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2534,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.46,0.191,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2533,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.51,0.278,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2539,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.55,0.324,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2538,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.53,0.312,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2537,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.48,0.235,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2542,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.52,0.295,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2541,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.54,0.28,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2540,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.53,0.26,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2435,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.5,0.252,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2430,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.49,0.22,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2448,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.53,0.212,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2444,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.44,0.17,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2431,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.54,0.252,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2433,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.46,0.199,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2440,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.45,0.205,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2428,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.49,0.24,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2446,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.48,0.216,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2445,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.47,0.244,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2436,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.45,0.191,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2447,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.49,0.226,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2442,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.47,0.201,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2441,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.54,0.276,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2432,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.56,0.341,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2443,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.5,0.241,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2438,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.45,0.21,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2437,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.48,0.223,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2439,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.47,0.191,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2434,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.56,0.232,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2614,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.42,0.17,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2620,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.49,0.24,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2429,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.53,0.318,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2464,A69-9002,interpertioneal; surgical,2010-05-24,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.47,0.221,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2465,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.5,0.218,,,F,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2466,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.49,0.206,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2478,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.49,0.231,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2479,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.48,0.217,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2480,A69-9002,interpertioneal; surgical,2010-05-24,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.49,0.234,,,M,,,NCH-03,North Channel,,,2010-05-26T16:06:00,2010-05-26 20:06,EASTERN,,,,Hammond Bay Biological Station,2010-05-24,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1067,A69-1601,interpertioneal; surgical,2011-05-17,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.283,,,M,,,MNS-02,Munuscong Lake,,,2011-05-19T17:40:00,2011-05-19 21:40,EASTERN,,,,Hammond Bay Biological Station,2011-05-17,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1068,A69-1601,interpertioneal; surgical,2011-05-17,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.258,,,M,,,MNS-02,Munuscong Lake,,,2011-05-19T17:40:00,2011-05-19 21:40,EASTERN,,,,Hammond Bay Biological Station,2011-05-17,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1069,A69-1601,interpertioneal; surgical,2011-05-17,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.255,,,M,,,MNS-02,Munuscong Lake,,,2011-05-19T17:40:00,2011-05-19 21:40,EASTERN,,,,Hammond Bay Biological Station,2011-05-17,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1070,A69-1601,interpertioneal; surgical,2011-05-17,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.276,,,M,,,MNS-02,Munuscong Lake,,,2011-05-19T17:40:00,2011-05-19 21:40,EASTERN,,,,Hammond Bay Biological Station,2011-05-17,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1071,A69-1601,interpertioneal; surgical,2011-05-23,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.49,0.253,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1072,A69-1601,interpertioneal; surgical,2011-05-23,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.283,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1073,A69-1601,interpertioneal; surgical,2011-05-23,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.48,0.265,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1074,A69-1601,interpertioneal; surgical,2011-05-23,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.306,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1075,A69-1601,interpertioneal; surgical,2011-05-23,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.301,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1076,A69-1601,interpertioneal; surgical,2011-05-23,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.304,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1077,A69-1601,interpertioneal; surgical,2011-05-23,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.259,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1078,A69-1601,interpertioneal; surgical,2011-05-23,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.47,0.242,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1079,A69-1601,interpertioneal; surgical,2011-05-23,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.241,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1080,A69-1601,interpertioneal; surgical,2011-05-23,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.294,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1081,A69-1601,interpertioneal; surgical,2011-05-23,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.332,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1082,A69-1601,interpertioneal; surgical,2011-05-23,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.49,0.25,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1083,A69-1601,interpertioneal; surgical,2011-05-23,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.241,,,M,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1084,A69-1601,interpertioneal; surgical,2011-05-23,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.354,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1085,A69-1601,interpertioneal; surgical,2011-05-23,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.307,,,F,,,NCH-03,North Channel,,,2011-05-25T14:27:00,2011-05-25 18:27,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
